tau1,tau2,tau3,tau4,tau5,tau6
0.10989011079072952,-0.31501832604408264,2.0732600688934326,0.4126984179019928,-0.4126984179019928,-0.12454212456941605
-0.1538461595773697,-0.31501832604408264,3.0549449920654297,0.38827839493751526,-0.43711844086647034,-0.14407815039157867
0.021978022530674934,-1.355311393737793,3.1282050609588623,0.39316239953041077,-0.44200244545936584,-0.1538461595773697
-0.4761904776096344,-0.18315018713474274,2.6593406200408936,0.4175824224948883,-0.3980464041233063,-0.14407815039157867
-0.31501832604408264,-0.4615384638309479,2.6886446475982666,0.45177045464515686,-0.37362638115882874,-0.18803419172763824
-0.593406617641449,-0.5054945349693298,2.7472527027130127,0.43711844086647034,-0.3687423765659332,-0.14407815039157867
-0.13919414579868317,-0.8278388381004333,2.7912087440490723,0.3980464041233063,-0.3638583719730377,-0.13431014120578766
-0.1538461595773697,-0.901098906993866,2.7912087440490723,0.3589743673801422,-0.3687423765659332,-0.1636141687631607
-0.4615384638309479,-0.8278388381004333,2.2930402755737305,0.37362638115882874,-0.37851038575172424,-0.14407815039157867
-0.593406617641449,-0.8864468932151794,2.5421245098114014,0.3980464041233063,-0.32967033982276917,-0.14407815039157867
-0.1684981733560562,-0.7252747416496277,2.923076868057251,0.4029304087162018,-0.3589743673801422,-0.13431014120578766
-0.095238097012043,-0.8131868243217468,2.4102563858032227,0.4078144133090973,-0.32478633522987366,-0.13431014120578766
-0.10989011079072952,-0.6373626589775085,3.01098895072937,0.4126984179019928,-0.3003663122653961,-0.1684981733560562
-0.43223443627357483,-0.27106228470802307,1.692307710647583,0.44200244545936584,-0.31501832604408264,-0.18315018713474274
-0.32967033982276917,-0.8424908518791199,3.0842490196228027,0.4664224684238434,-0.27106228470802307,-0.14896215498447418
-0.27106228470802307,-0.1538461595773697,2.9377288818359375,0.5054945349693298,-0.25152626633644104,-0.1587301641702652
-0.4029304087162018,-0.593406617641449,2.219780206680298,0.5543345808982849,-0.20268620550632477,-0.1636141687631607
-0.007326007355004549,-0.27106228470802307,3.318681240081787,0.5054945349693298,-0.13919414579868317,-0.14407815039157867
-0.4175824224948883,-0.5054945349693298,3.3919413089752197,0.5152625441551208,-0.11965811997652054,-0.18315018713474274
-0.7252747416496277,0.32967033982276917,3.34798526763916,0.5347985625267029,-0.10500610619783401,-0.17338217794895172
-0.2857142984867096,-0.03663003817200661,2.923076868057251,0.5396825671195984,-0.061050061136484146,-0.19291819632053375
-0.2857142984867096,-0.021978022530674934,3.1282050609588623,0.5201465487480164,-0.08058608323335648,-0.14896215498447418
-0.21245421469211578,-0.095238097012043,3.040292978286743,0.5299145579338074,-0.0317460335791111,-0.14896215498447418
-0.25641027092933655,0.095238097012043,2.8791208267211914,0.4908424913883209,-0.021978022530674934,-0.19291819632053375
-0.8131868243217468,-0.08058608323335648,2.893772840499878,0.4761904776096344,-0.0024420025292783976,-0.1587301641702652
-0.27106228470802307,-0.24175824224948883,3.3333332538604736,0.45177045464515686,0.0024420025292783976,-0.1587301641702652
-0.27106228470802307,-0.24175824224948883,3.7142856121063232,0.44688645005226135,-0.021978022530674934,-0.17826618254184723
-0.3443223536014557,-0.08058608323335648,2.761904716491699,0.45665445923805237,-0.017094017937779427,-0.17338217794895172
0.05128205195069313,-0.1684981733560562,3.68498158454895,0.49572649598121643,-0.0024420025292783976,-0.17826618254184723
-0.38827839493751526,-0.1538461595773697,3.7728936672210693,0.5201465487480164,0.026862027123570442,-0.17338217794895172
-0.6959707140922546,0.1538461595773697,3.2161171436309814,0.5103785395622253,0.05616605654358864,-0.14896215498447418
-0.25641027092933655,-0.18315018713474274,3.260073184967041,0.5494505763053894,0.06593406945466995,-0.2173382192850113
-0.1538461595773697,-0.021978022530674934,3.787545680999756,0.5396825671195984,0.06593406945466995,-0.18803419172763824
-0.3589743673801422,-0.2857142984867096,3.113553047180176,0.5543345808982849,0.05616605654358864,-0.1587301641702652
-0.08058608323335648,0.10989011079072952,3.5824174880981445,0.5689865946769714,0.05616605654358864,-0.18315018713474274
-0.5494505763053894,0.007326007355004549,3.450549364089966,0.5103785395622253,0.08058608323335648,-0.14896215498447418
-0.25641027092933655,-0.10989011079072952,3.4945054054260254,0.5103785395622253,0.095238097012043,-0.2173382192850113
-0.3443223536014557,0.38827839493751526,3.3333332538604736,0.5103785395622253,0.14896215498447418,-0.17826618254184723
-0.24175824224948883,0.021978022530674934,3.4945054054260254,0.4859584867954254,0.20268620550632477,-0.18315018713474274
-0.1538461595773697,0.12454212456941605,3.8315017223358154,0.5054945349693298,0.20757021009922028,-0.17826618254184723
-0.4175824224948883,-0.03663003817200661,3.816849708557129,0.5250305533409119,0.2173382192850113,-0.18803419172763824
-0.13919414579868317,0.6373626589775085,4.1684980392456055,0.5250305533409119,0.25152626633644104,-0.2173382192850113
-0.3443223536014557,0.32967033982276917,3.9780218601226807,0.5592185854911804,0.31990233063697815,-0.20268620550632477
-0.19780220091342926,0.5054945349693298,4.036630153656006,0.5396825671195984,0.32967033982276917,-0.19291819632053375
0.021978022530674934,0.32967033982276917,3.7142856121063232,0.5592185854911804,0.2857142984867096,-0.19291819632053375
-0.24175824224948883,0.901098906993866,3.6410255432128906,0.5494505763053894,0.27106228470802307,-0.17338217794895172
-0.43223443627357483,0.5054945349693298,3.934065818786621,0.49572649598121643,0.25152626633644104,-0.18803419172763824
-0.5054945349693298,0.095238097012043,3.142857074737549,0.49572649598121643,0.25641027092933655,-0.2271062284708023
-0.3003663122653961,0.1684981733560562,3.1282050609588623,0.5006105303764343,0.2808302938938141,-0.20268620550632477
-0.021978022530674934,0.4761904776096344,3.3040292263031006,0.4908424913883209,0.23199023306369781,-0.21245421469211578
-0.12454212456941605,-0.12454212456941605,3.758241653442383,0.45665445923805237,0.19780220091342926,-0.13431014120578766
-0.6520146727561951,0.1684981733560562,3.4065933227539062,0.4664224684238434,0.18315018713474274,-0.17826618254184723
-0.1538461595773697,0.6373626589775085,3.6117215156555176,0.43223443627357483,0.18803419172763824,-0.20268620550632477
-0.18315018713474274,-0.24175824224948883,4.036630153656006,0.4273504316806793,0.20268620550632477,-0.20268620550632477
-0.32967033982276917,0.5201465487480164,3.6117215156555176,0.4175824224948883,0.24175824224948883,-0.21245421469211578
-0.19780220091342926,0.06593406945466995,3.787545680999756,0.4615384638309479,0.25641027092933655,-0.1684981733560562
-0.3443223536014557,0.9450549483299255,4.520146369934082,0.44200244545936584,0.25641027092933655,-0.17826618254184723
-0.37362638115882874,0.3003663122653961,4.329670429229736,0.44688645005226135,0.2759462893009186,-0.17826618254184723
-0.3003663122653961,0.6520146727561951,4.080585956573486,0.45665445923805237,0.3003663122653961,-0.20757021009922028
-0.38827839493751526,0.44688645005226135,4.065934181213379,0.4126984179019928,0.3394383490085602,-0.20757021009922028
-0.44688645005226135,1.0329670906066895,4.373626232147217,0.45665445923805237,0.32478633522987366,-0.21245421469211578
-0.5054945349693298,1.1794872283935547,4.080585956573486,0.4615384638309479,0.3443223536014557,-0.19291819632053375
-0.4615384638309479,-0.021978022530674934,4.065934181213379,0.4859584867954254,0.38339439034461975,-0.19291819632053375
-0.1538461595773697,0.622710645198822,4.681318759918213,0.4713064730167389,0.37851038575172424,-0.19780220091342926
-0.44688645005226135,0.19780220091342926,3.9487178325653076,0.38827839493751526,0.3589743673801422,-0.1636141687631607
-0.44688645005226135,0.6666666865348816,4.227106094360352,0.37362638115882874,0.37362638115882874,-0.2173382192850113
-0.37362638115882874,0.4029304087162018,4.227106094360352,0.3443223536014557,0.3540903627872467,-0.19291819632053375
-0.19780220091342926,0.3443223536014557,3.8608057498931885,0.32967033982276917,0.3052503168582916,-0.18315018713474274
-0.622710645198822,0.593406617641449,3.567765474319458,0.3540903627872467,0.2905983030796051,-0.19291819632053375
-0.1684981733560562,0.32967033982276917,4.593406677246094,0.3345543444156647,0.27106228470802307,-0.14896215498447418
-0.095238097012043,-0.12454212456941605,4.183150291442871,0.3052503168582916,0.23199023306369781,-0.17826618254184723
-0.4175824224948883,0.4175824224948883,4.549450397491455,0.32478633522987366,0.23199023306369781,-0.19291819632053375
-0.25641027092933655,0.38827839493751526,4.725274562835693,0.3345543444156647,0.24175824224948883,-0.18315018713474274
-0.37362638115882874,0.4615384638309479,4.534798622131348,0.3638583719730377,0.26617828011512756,-0.17338217794895172
-0.10989011079072952,0.3003663122653961,4.871794700622559,0.37851038575172424,0.2905983030796051,-0.1684981733560562
-0.4761904776096344,1.018315076828003,4.432234287261963,0.3687423765659332,0.31013432145118713,-0.17826618254184723
-0.095238097012043,0.6959707140922546,4.461538314819336,0.31990233063697815,0.3443223536014557,-0.17338217794895172
-0.21245421469211578,0.901098906993866,4.036630153656006,0.31013432145118713,0.3345543444156647,-0.19291819632053375
-0.7106227278709412,0.5054945349693298,4.1978020668029785,0.2905983030796051,0.32478633522987366,-0.19291819632053375
-0.1538461595773697,-0.007326007355004549,4.1684980392456055,0.25641027092933655,0.32967033982276917,-0.17338217794895172
-0.24175824224948883,0.6520146727561951,4.4468865394592285,0.25152626633644104,0.3394383490085602,-0.17338217794895172
-0.3589743673801422,0.4615384638309479,4.564102649688721,0.24664224684238434,0.2857142984867096,-0.14896215498447418
-0.1684981733560562,0.43223443627357483,3.8901097774505615,0.2271062284708023,0.2905983030796051,-0.1587301641702652
-0.2857142984867096,0.4615384638309479,4.080585956573486,0.23199023306369781,0.31990233063697815,-0.17826618254184723
-0.3589743673801422,0.24175824224948883,3.8901097774505615,0.2222222238779068,0.26617828011512756,-0.1684981733560562
0.10989011079072952,1.1794872283935547,4.40293025970459,0.19780220091342926,0.23199023306369781,-0.1538461595773697
-0.5201465487480164,0.3443223536014557,4.065934181213379,0.23199023306369781,0.24664224684238434,-0.17826618254184723
-0.2857142984867096,1.0329670906066895,4.490842342376709,0.23199023306369781,0.2173382192850113,-0.1538461595773697
-0.3443223536014557,0.6959707140922546,4.4468865394592285,0.2271062284708023,0.1636141687631607,-0.14407815039157867
-0.2857142984867096,0.5054945349693298,4.549450397491455,0.2222222238779068,0.1636141687631607,-0.1587301641702652
-0.24175824224948883,0.8131868243217468,4.051281929016113,0.19780220091342926,0.2222222238779068,-0.1538461595773697
-0.4175824224948883,0.3443223536014557,4.329670429229736,0.18803419172763824,0.17338217794895172,-0.1538461595773697
0.08058608323335648,0.6813187003135681,4.183150291442871,0.1684981733560562,0.17826618254184723,-0.13431014120578766
-0.1684981733560562,0.12454212456941605,3.846153736114502,0.14407815039157867,0.19780220091342926,-0.1538461595773697
0.10989011079072952,0.9743589758872986,4.300366401672363,0.13919414579868317,0.26617828011512756,-0.1587301641702652
-0.4761904776096344,0.4761904776096344,4.256410121917725,0.13431014120578766,0.2173382192850113,-0.1636141687631607
-0.13919414579868317,0.7106227278709412,4.036630153656006,0.10989011079072952,0.25641027092933655,-0.13431014120578766
-0.5201465487480164,0.6520146727561951,4.183150291442871,0.11477411538362503,0.3003663122653961,-0.14407815039157867
0.06593406945466995,0.6666666865348816,4.388278484344482,0.12454212456941605,0.23199023306369781,-0.1636141687631607
-0.05128205195069313,0.4761904776096344,4.036630153656006,0.12942613661289215,0.1684981733560562,-0.14407815039157867
-0.03663003817200661,-0.13919414579868317,4.637362480163574,0.11965811997652054,0.19780220091342926,-0.12454212456941605
-0.4029304087162018,0.7985348105430603,4.40293025970459,0.12454212456941605,0.21245421469211578,-0.14896215498447418
-0.007326007355004549,1.0622711181640625,4.549450397491455,0.10500610619783401,0.10989011079072952,-0.1587301641702652
-0.4615384638309479,0.7545787692070007,3.6996335983276367,0.08058608323335648,0.05128205195069313,-0.13431014120578766
-0.007326007355004549,1.6190476417541504,4.183150291442871,0.061050061136484146,0.03663003817200661,-0.10989011079072952
-0.37362638115882874,1.1941392421722412,3.8608057498931885,0.04639804735779762,0.095238097012043,-0.12942613661289215
-0.5054945349693298,0.9890109896659851,3.7728936672210693,0.05128205195069313,0.095238097012043,-0.13431014120578766
0.021978022530674934,-0.095238097012043,4.4175825119018555,0.04639804735779762,0.05616605654358864,-0.13431014120578766
-0.5201465487480164,0.3443223536014557,4.153846263885498,0.03663003817200661,0.07081807404756546,-0.095238097012043
-0.1538461595773697,0.5494505763053894,4.534798622131348,0.06593406945466995,0.14896215498447418,-0.13919414579868317
-0.21245421469211578,1.106227159500122,4.857142925262451,0.05616605654358864,0.19780220091342926,-0.1587301641702652
-0.12454212456941605,0.901098906993866,4.153846263885498,0.0317460335791111,0.12454212456941605,-0.12942613661289215
-0.021978022530674934,1.32600736618042,4.593406677246094,0.012210012413561344,0.06593406945466995,-0.10500610619783401
-0.3443223536014557,1.1355311870574951,3.7728936672210693,0.012210012413561344,0.07570207864046097,-0.11477411538362503
-0.21245421469211578,1.7802197933197021,4.095238208770752,0.017094017937779427,0.1587301641702652,-0.14896215498447418
-0.4175824224948883,1.1208791732788086,4.739926815032959,-0.0024420025292783976,0.14407815039157867,-0.13919414579868317
-0.6080586314201355,0.4029304087162018,4.593406677246094,-0.012210012413561344,0.07081807404756546,-0.10500610619783401
-0.3589743673801422,0.7106227278709412,3.4652013778686523,-0.007326007355004549,0.03663003817200661,-0.11965811997652054
-0.5054945349693298,0.2271062284708023,3.7289376258850098,-0.0024420025292783976,0.0317460335791111,-0.12454212456941605
-0.5494505763053894,0.25641027092933655,4.681318759918213,-0.0024420025292783976,0.021978022530674934,-0.11477411538362503
-0.32967033982276917,0.37362638115882874,3.7728936672210693,-0.007326007355004549,0.007326007355004549,-0.095238097012043
-0.4029304087162018,0.25641027092933655,4.051281929016113,-0.012210012413561344,-0.0024420025292783976,-0.10012210160493851
-0.2271062284708023,0.4761904776096344,3.904761791229248,-0.03663003817200661,-0.007326007355004549,-0.08547008782625198
-0.4615384638309479,1.3406593799591064,4.007326126098633,-0.05128205195069313,-0.017094017937779427,-0.11965811997652054
-0.622710645198822,0.4175824224948883,4.241758346557617,-0.061050061136484146,-0.03663003817200661,-0.13919414579868317
-0.3443223536014557,1.8827838897705078,4.857142925262451,-0.05616605654358864,-0.03663003817200661,-0.11477411538362503
-0.19780220091342926,0.24175824224948883,4.285714149475098,-0.03663003817200661,-0.012210012413561344,-0.095238097012043
-0.21245421469211578,1.1208791732788086,3.8901097774505615,-0.026862027123570442,0.007326007355004549,-0.08547008782625198
-0.8864468932151794,0.7985348105430603,4.637362480163574,-0.021978022530674934,0.05128205195069313,-0.11477411538362503
-0.622710645198822,1.9853479862213135,4.095238208770752,-0.04639804735779762,0.05128205195069313,-0.09035409241914749
-0.12454212456941605,2.0732600688934326,3.8315017223358154,-0.08547008782625198,0.041514042764902115,-0.10012210160493851
-0.25641027092933655,1.8534798622131348,2.981684923171997,-0.10989011079072952,0.017094017937779427,-0.13919414579868317
-0.06593406945466995,1.1794872283935547,4.080585956573486,-0.07570207864046097,0.007326007355004549,-0.14896215498447418
-0.1538461595773697,1.3113553524017334,4.520146369934082,-0.06593406945466995,-0.0024420025292783976,-0.14896215498447418
-0.4761904776096344,-0.007326007355004549,4.725274562835693,-0.07570207864046097,-0.007326007355004549,-0.08058608323335648
-0.19780220091342926,-0.007326007355004549,4.622710704803467,-0.04639804735779762,0.012210012413561344,-0.07570207864046097
-0.44688645005226135,0.32967033982276917,3.992673873901367,-0.0317460335791111,-0.012210012413561344,-0.09035409241914749
-0.593406617641449,0.32967033982276917,4.476190567016602,-0.041514042764902115,-0.0317460335791111,-0.07570207864046097
-0.1538461595773697,0.4029304087162018,3.992673873901367,-0.061050061136484146,-0.08058608323335648,-0.05128205195069313
